review,rating
เสื้อสวยดีครับแต่สั้นไปหน่อย เนื้อผ้านิ่มมากครับชอบ โดยรวมก็ถือว่าดีครับ แต่อาจจะยับนิดนึง้้เ้้้้้้้้้ัััััั,4
เสื้อราคาถูกมาก ได้ตอน flash sale ยิ่งถูกไปอีก แต่ใส่แล้วอาจไม่เหมาะกับใส่ทำงานเท่าไร เหมาะกับใส่เที่ยวสบายๆมากกว่า ผ้าจะลื่นๆ บาง (แต่ไม่โปร่งใสนะ) คล้ายๆชุดนอน ใส่แล้วจะดูตัวใหญ่ขึ้น,4
"เสื้อบางนิดหน่อย แต่เหมาะสมกับราคา ของส่งเร็วเสื้อบางนิดหน่อย แต่เหมาะสมกับราคา ของส่งเร็ว
เสื้อบางนิดหน่อย แต่เหมาะสมกับราคา ของส่งเร็ว
เสื้อบางนิดหน่อย แต่เหมาะสมกับราคา ของส่งเร็ว",4
สินค้าสวยถูกใจมากๆๆๆๆๆเลย สีสวยยย ผ้าลื่นใส่สบายๆเเต่ผ้าบางไปนิดนึงงงงงงง เเต่ก็เหมาะสมกับราคาดี การขนส่งรอประมาณ4วัน ก็โอเครพอรับได้,4
"เสื้อบางใส่สบายเหมาะสำหรับคนขี้ร้อน ตัดเย็บดีอยู่นะ ราคาเป็นมิตรดี 
เสื้อบางใส่สบายเหมาะสำหรับคนขี้ร้อน ตัดเย็บดีอยู่นะ ราคาเป็นมิตรดี 
เสื้อบางใส่สบายเหมาะสำหรับคนขี้ร้อน ตัดเย็บดีอยู่นะ ราคาเป็นมิตรดี",4
สวยค่ะราคาไม่แพง แต่ขอหักหนึ่งดาวเพราะกระดุมหายหนึ่งเม็ด(;´ຶДຶ `)(;´ຶДຶ `)(;´ຶДຶ `)(;´ຶДຶ `)(;´ຶДຶ `)(;´ຶДຶ `)(;´ຶДຶ `)(;´ຶДຶ `)(;´ຶДຶ `)(;´ຶДຶ `)(;´ຶДຶ `)(;´ຶДຶ `)(;´ຶДຶ `)(;´ຶДຶ `)(;´ຶДຶ `)(;´ຶДຶ `)(;´ຶДຶ `)(;´ຶДຶ `)(;´ຶДຶ `)(;´ຶДຶ `)(;´ຶДຶ `)(;´ຶДຶ `)(;´ຶДຶ `)(;´ຶДຶ `)(;´ຶДຶ `)(;´ຶДຶ `)(;´ຶДຶ `)(,4
ได้รับของแล้ว ผ้าดี บาง ใส่สบาย ไม่ร้อน การตัดเย็บ พอใช้ได้  แต่ทาง ร้าน จัดส่งของช้าไปหน่อย แต่ขนส่ง Kerry จัดส่งได้เร็ว,4
สีตรงปก ผ้าแอบบางไปนิด จัดส่งไวมั้กๆ สีตรงปก ผ้าแอบบางไปนิด จัดส่งไวมั้กๆสีตรงปก ผ้าแอบบางไปนิด จัดส่งไวมั้กๆ,4
ผ้าค่อนข้างดี ไม่หนาไม่บางเกินไป จัดส่งเร็ง แต่ห่อมาจนคิดว่าไม่ใช่เสื้อ ผ้าค่อนข้างดี ไม่หนาไม่บางเกินไป จัดส่งเร็ง แต่ห่อมาจนคิดว่าไม่ใช่เสื้อ,4
สินค้าเหมาะสมกับราคาดี สั่งเปนรอบที่3แล้ว โอเครมากเหมาะสมกับการใส่ไปทำงานไม่น่าเกลียด โดยรวมดีมากกกกกกกก,4
ราคาถูกกกก เสื้อสีเขียวสีสวยเข้มดี แต่ผ้าบางไปหน่อยก็ตามสภาพราคา ถือว่าพอใช้ ใส่เล่นได้สบายๆๆๆ🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻,4
ทางร้านจัดส่งสินค้ารวดเร็วดีค่ะ ราคาก็ไม่แพง ส่วนคุณภาพของผ้าก็ตามราคาค่ะ ติดปัญหาเรื่องขนส่งนิดหน่อยค่ะ เหมือนของโดนกรีด,4
